year,Team,college,PLAYER,player_height,player_weight,Pos_x,GP,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,FGMI,FG3MI,FTMI,fg_production,fg3_production,ft_production,ancillary_production,shooting_production,total_production,fg_efficiency,fg3_efficiency,ft_efficiency
2021,Los Angeles Clippers,Southern Methodist,Semi Ojeleye,198.12,108.86208,PF,30,406,30,99,0.303,15,50,0.3,23,29,0.793,27,47,74,9,7,6,9,30,98,69,35,6,-78,-60,17,28.0,-121,-93.0,0.30303030303030304,0.3,0.7931034482758621
2021,Los Angeles Clippers,Southern Methodist,Semi Ojeleye,198.12,108.86208,PF,30,406,30,99,0.303,15,50,0.3,23,29,0.793,27,47,74,9,7,6,9,30,98,69,35,6,-78,-60,17,28.0,-121,-93.0,0.30303030303030304,0.3,0.7931034482758621
2021,Los Angeles Clippers,Southern Methodist,Semi Ojeleye,198.12,108.86208,PF,30,406,30,99,0.303,15,50,0.3,23,29,0.793,27,47,74,9,7,6,9,30,98,69,35,6,-78,-60,17,28.0,-121,-93.0,0.30303030303030304,0.3,0.7931034482758621
2021,Los Angeles Clippers,Southern Methodist,Semi Ojeleye,198.12,108.86208,PF,30,406,30,99,0.303,15,50,0.3,23,29,0.793,27,47,74,9,7,6,9,30,98,69,35,6,-78,-60,17,28.0,-121,-93.0,0.30303030303030304,0.3,0.7931034482758621
2021,Los Angeles Clippers,Southern Methodist,Semi Ojeleye,198.12,108.86208,PF,30,406,30,99,0.303,15,50,0.3,23,29,0.793,27,47,74,9,7,6,9,30,98,69,35,6,-78,-60,17,28.0,-121,-93.0,0.30303030303030304,0.3,0.7931034482758621
2021,Los Angeles Lakers,UCLA,Trevor Ariza,203.2,97.52228,SF,24,462,33,99,0.333,20,74,0.27,10,18,0.556,10,72,82,27,13,6,11,20,96,66,54,8,-66,-102,2,32.75,-166,-133.25,0.3333333333333333,0.2702702702702703,0.5555555555555556
2021,Phoenix Suns,Wisconsin,Frank Kaminsky,213.36,108.86208,C,9,181,36,66,0.545,5,15,0.333,18,20,0.9,11,30,41,13,8,7,5,14,95,30,10,2,12,-15,16,20.55,13,33.55,0.5454545454545454,0.3333333333333333,0.9
2021,Portland Trail Blazers,Montana State,Keljin Blevins,193.04,90.7184,SF,31,349,34,111,0.306,21,72,0.292,6,11,0.545,16,29,45,19,13,1,17,29,95,77,51,5,-86,-90,1,17.05,-175,-157.95,0.3063063063063063,0.2916666666666667,0.5454545454545454
2021,Portland Trail Blazers,Mississippi State,Reggie Perry,203.2,113.398,PF,10,187,40,79,0.506,3,16,0.188,9,15,0.6,15,32,47,12,9,6,11,33,92,39,13,6,2,-30,3,18.85,-25,-6.149999999999999,0.5063291139240507,0.1875,0.6
2021,Portland Trail Blazers,Mississippi State,Reggie Perry,203.2,113.398,PF,10,187,40,79,0.506,3,16,0.188,9,15,0.6,15,32,47,12,9,6,11,33,92,39,13,6,2,-30,3,18.85,-25,-6.149999999999999,0.5063291139240507,0.1875,0.6
2021,Portland Trail Blazers,Mississippi State,Reggie Perry,203.2,113.398,PF,10,187,40,79,0.506,3,16,0.188,9,15,0.6,15,32,47,12,9,6,11,33,92,39,13,6,2,-30,3,18.85,-25,-6.149999999999999,0.5063291139240507,0.1875,0.6
2021,Portland Trail Blazers,Mississippi State,Reggie Perry,203.2,113.398,PF,10,187,40,79,0.506,3,16,0.188,9,15,0.6,15,32,47,12,9,6,11,33,92,39,13,6,2,-30,3,18.85,-25,-6.149999999999999,0.5063291139240507,0.1875,0.6
2021,Portland Trail Blazers,Mississippi State,Reggie Perry,203.2,113.398,PF,10,187,40,79,0.506,3,16,0.188,9,15,0.6,15,32,47,12,9,6,11,33,92,39,13,6,2,-30,3,18.85,-25,-6.149999999999999,0.5063291139240507,0.1875,0.6
2021,Portland Trail Blazers,Mississippi State,Reggie Perry,203.2,113.398,PF,10,187,40,79,0.506,3,16,0.188,9,15,0.6,15,32,47,12,9,6,11,33,92,39,13,6,2,-30,3,18.85,-25,-6.149999999999999,0.5063291139240507,0.1875,0.6
2021,Portland Trail Blazers,Mississippi State,Reggie Perry,203.2,113.398,PF,10,187,40,79,0.506,3,16,0.188,9,15,0.6,15,32,47,12,9,6,11,33,92,39,13,6,2,-30,3,18.85,-25,-6.149999999999999,0.5063291139240507,0.1875,0.6
2021,Portland Trail Blazers,Mississippi State,Reggie Perry,203.2,113.398,PF,10,187,40,79,0.506,3,16,0.188,9,15,0.6,15,32,47,12,9,6,11,33,92,39,13,6,2,-30,3,18.85,-25,-6.149999999999999,0.5063291139240507,0.1875,0.6
2021,Portland Trail Blazers,Mississippi State,Reggie Perry,203.2,113.398,PF,10,187,40,79,0.506,3,16,0.188,9,15,0.6,15,32,47,12,9,6,11,33,92,39,13,6,2,-30,3,18.85,-25,-6.149999999999999,0.5063291139240507,0.1875,0.6
2021,New York Knicks,Texas-Austin,Jericho Sims,205.74,113.398,PF,41,555,39,54,0.722,0,0,0.0,12,29,0.414,61,108,169,21,11,22,20,66,90,15,0,17,48,0,-5,65.95,43,108.95,0.7222222222222222,,0.41379310344827586
2021,Denver Nuggets,Missouri,Michael Porter Jr.,208.28,98.883056,SF,9,265,37,103,0.359,10,48,0.208,5,9,0.556,9,50,59,17,10,2,12,16,89,66,38,4,-58,-84,1,20.45,-141,-120.55,0.3592233009708738,0.20833333333333334,0.5555555555555556
2021,New York Knicks,West Virginia,Miles McBride,185.42,88.45044,PG,40,372,32,108,0.296,17,68,0.25,8,12,0.667,4,38,42,41,14,1,5,45,89,76,51,4,-88,-102,4,24.5,-186,-161.5,0.2962962962962963,0.25,0.6666666666666666
2021,Houston Rockets,Maryland,Bruno Fernando,205.74,108.86208,C,30,153,36,55,0.655,1,2,0.5,15,24,0.625,18,37,55,7,1,11,14,24,88,19,1,9,34,0,6,17.8,40,57.8,0.6545454545454545,0.5,0.625
2021,Houston Rockets,Maryland,Bruno Fernando,205.74,108.86208,C,30,153,36,55,0.655,1,2,0.5,15,24,0.625,18,37,55,7,1,11,14,24,88,19,1,9,34,0,6,17.8,40,57.8,0.6545454545454545,0.5,0.625
2021,Houston Rockets,Maryland,Bruno Fernando,205.74,108.86208,C,30,153,36,55,0.655,1,2,0.5,15,24,0.625,18,37,55,7,1,11,14,24,88,19,1,9,34,0,6,17.8,40,57.8,0.6545454545454545,0.5,0.625
2021,Houston Rockets,Maryland,Bruno Fernando,205.74,108.86208,C,30,153,36,55,0.655,1,2,0.5,15,24,0.625,18,37,55,7,1,11,14,24,88,19,1,9,34,0,6,17.8,40,57.8,0.6545454545454545,0.5,0.625
2021,Houston Rockets,Maryland,Bruno Fernando,205.74,108.86208,C,30,153,36,55,0.655,1,2,0.5,15,24,0.625,18,37,55,7,1,11,14,24,88,19,1,9,34,0,6,17.8,40,57.8,0.6545454545454545,0.5,0.625
2021,Houston Rockets,Maryland,Bruno Fernando,205.74,108.86208,C,30,153,36,55,0.655,1,2,0.5,15,24,0.625,18,37,55,7,1,11,14,24,88,19,1,9,34,0,6,17.8,40,57.8,0.6545454545454545,0.5,0.625
2021,Houston Rockets,Maryland,Bruno Fernando,205.74,108.86208,C,30,153,36,55,0.655,1,2,0.5,15,24,0.625,18,37,55,7,1,11,14,24,88,19,1,9,34,0,6,17.8,40,57.8,0.6545454545454545,0.5,0.625
2021,Houston Rockets,Maryland,Bruno Fernando,205.74,108.86208,C,30,153,36,55,0.655,1,2,0.5,15,24,0.625,18,37,55,7,1,11,14,24,88,19,1,9,34,0,6,17.8,40,57.8,0.6545454545454545,0.5,0.625
2021,Houston Rockets,Maryland,Bruno Fernando,205.74,108.86208,C,30,153,36,55,0.655,1,2,0.5,15,24,0.625,18,37,55,7,1,11,14,24,88,19,1,9,34,0,6,17.8,40,57.8,0.6545454545454545,0.5,0.625
2021,Oklahoma City Thunder,,Georgios Kalaitzakis,200.66,87.089664,SF,13,213,31,67,0.463,10,26,0.385,14,30,0.467,6,15,21,12,11,2,20,19,86,36,16,16,-10,-18,-2,5.3,-30,-24.7,0.4626865671641791,0.38461538461538464,0.4666666666666667
2021,Oklahoma City Thunder,,Georgios Kalaitzakis,200.66,87.089664,SF,13,213,31,67,0.463,10,26,0.385,14,30,0.467,6,15,21,12,11,2,20,19,86,36,16,16,-10,-18,-2,5.3,-30,-24.7,0.4626865671641791,0.38461538461538464,0.4666666666666667
2021,Oklahoma City Thunder,,Georgios Kalaitzakis,200.66,87.089664,SF,13,213,31,67,0.463,10,26,0.385,14,30,0.467,6,15,21,12,11,2,20,19,86,36,16,16,-10,-18,-2,5.3,-30,-24.7,0.4626865671641791,0.38461538461538464,0.4666666666666667
2021,Oklahoma City Thunder,,Georgios Kalaitzakis,200.66,87.089664,SF,13,213,31,67,0.463,10,26,0.385,14,30,0.467,6,15,21,12,11,2,20,19,86,36,16,16,-10,-18,-2,5.3,-30,-24.7,0.4626865671641791,0.38461538461538464,0.4666666666666667
2021,Oklahoma City Thunder,,Georgios Kalaitzakis,200.66,87.089664,SF,13,213,31,67,0.463,10,26,0.385,14,30,0.467,6,15,21,12,11,2,20,19,86,36,16,16,-10,-18,-2,5.3,-30,-24.7,0.4626865671641791,0.38461538461538464,0.4666666666666667
2021,Oklahoma City Thunder,,Georgios Kalaitzakis,200.66,87.089664,SF,13,213,31,67,0.463,10,26,0.385,14,30,0.467,6,15,21,12,11,2,20,19,86,36,16,16,-10,-18,-2,5.3,-30,-24.7,0.4626865671641791,0.38461538461538464,0.4666666666666667
2021,Oklahoma City Thunder,,Georgios Kalaitzakis,200.66,87.089664,SF,13,213,31,67,0.463,10,26,0.385,14,30,0.467,6,15,21,12,11,2,20,19,86,36,16,16,-10,-18,-2,5.3,-30,-24.7,0.4626865671641791,0.38461538461538464,0.4666666666666667
2021,Oklahoma City Thunder,,Georgios Kalaitzakis,200.66,87.089664,SF,13,213,31,67,0.463,10,26,0.385,14,30,0.467,6,15,21,12,11,2,20,19,86,36,16,16,-10,-18,-2,5.3,-30,-24.7,0.4626865671641791,0.38461538461538464,0.4666666666666667
2021,Oklahoma City Thunder,,Georgios Kalaitzakis,200.66,87.089664,SF,13,213,31,67,0.463,10,26,0.385,14,30,0.467,6,15,21,12,11,2,20,19,86,36,16,16,-10,-18,-2,5.3,-30,-24.7,0.4626865671641791,0.38461538461538464,0.4666666666666667
2021,New York Knicks,Kentucky,Nerlens Noel,210.82,99.79024,C,25,562,32,60,0.533,0,3,0.0,21,30,0.7,48,93,141,23,30,31,20,67,85,28,3,9,8,-9,12,70.15,11,81.15,0.5333333333333333,0.0,0.7
2021,Washington Wizards,Pittsburgh,Brad Wanamaker,190.5,95.25432,PG,23,320,28,77,0.364,4,17,0.235,23,25,0.92,6,33,39,55,7,6,23,45,83,49,13,2,-42,-27,21,17.75,-48,-30.25,0.36363636363636365,0.23529411764705882,0.92
2021,Washington Wizards,Pittsburgh,Brad Wanamaker,190.5,95.25432,PG,23,320,28,77,0.364,4,17,0.235,23,25,0.92,6,33,39,55,7,6,23,45,83,49,13,2,-42,-27,21,17.75,-48,-30.25,0.36363636363636365,0.23529411764705882,0.92
2021,Washington Wizards,Pittsburgh,Brad Wanamaker,190.5,95.25432,PG,23,320,28,77,0.364,4,17,0.235,23,25,0.92,6,33,39,55,7,6,23,45,83,49,13,2,-42,-27,21,17.75,-48,-30.25,0.36363636363636365,0.23529411764705882,0.92
2021,Washington Wizards,Pittsburgh,Brad Wanamaker,190.5,95.25432,PG,23,320,28,77,0.364,4,17,0.235,23,25,0.92,6,33,39,55,7,6,23,45,83,49,13,2,-42,-27,21,17.75,-48,-30.25,0.36363636363636365,0.23529411764705882,0.92
2021,Washington Wizards,Pittsburgh,Brad Wanamaker,190.5,95.25432,PG,23,320,28,77,0.364,4,17,0.235,23,25,0.92,6,33,39,55,7,6,23,45,83,49,13,2,-42,-27,21,17.75,-48,-30.25,0.36363636363636365,0.23529411764705882,0.92
2021,Washington Wizards,Pittsburgh,Brad Wanamaker,190.5,95.25432,PG,23,320,28,77,0.364,4,17,0.235,23,25,0.92,6,33,39,55,7,6,23,45,83,49,13,2,-42,-27,21,17.75,-48,-30.25,0.36363636363636365,0.23529411764705882,0.92
2021,Washington Wizards,Pittsburgh,Brad Wanamaker,190.5,95.25432,PG,23,320,28,77,0.364,4,17,0.235,23,25,0.92,6,33,39,55,7,6,23,45,83,49,13,2,-42,-27,21,17.75,-48,-30.25,0.36363636363636365,0.23529411764705882,0.92
2021,Washington Wizards,Pittsburgh,Brad Wanamaker,190.5,95.25432,PG,23,320,28,77,0.364,4,17,0.235,23,25,0.92,6,33,39,55,7,6,23,45,83,49,13,2,-42,-27,21,17.75,-48,-30.25,0.36363636363636365,0.23529411764705882,0.92
2021,Washington Wizards,Pittsburgh,Brad Wanamaker,190.5,95.25432,PG,23,320,28,77,0.364,4,17,0.235,23,25,0.92,6,33,39,55,7,6,23,45,83,49,13,2,-42,-27,21,17.75,-48,-30.25,0.36363636363636365,0.23529411764705882,0.92
2021,Minnesota Timberwolves,Maryland,Jake Layman,203.2,94.800728,SF,34,231,30,73,0.411,8,35,0.229,13,18,0.722,6,30,36,9,7,5,10,12,81,43,27,5,-26,-57,8,13.15,-75,-61.85,0.410958904109589,0.22857142857142856,0.7222222222222222
2021,Toronto Raptors,Pittsburgh,Justin Champagnie,198.12,93.439952,SF,36,281,31,67,0.463,10,28,0.357,9,9,1.0,37,35,72,11,8,4,8,32,81,36,18,0,-10,-24,9,30.4,-25,5.399999999999999,0.4626865671641791,0.35714285714285715,1.0
2021,Milwaukee Bucks,Iowa State,Lindell Wigginton,185.42,85.728888,PG,19,199,26,61,0.426,9,26,0.346,19,35,0.543,3,22,25,23,5,1,12,17,80,35,17,16,-18,-24,3,8.9,-39,-30.1,0.4262295081967213,0.34615384615384615,0.5428571428571428
2021,Atlanta Hawks,Louisiana State,Skylar Mays,193.04,92.98636,SG,28,220,32,64,0.5,8,25,0.32,8,9,0.889,5,20,25,17,7,0,10,9,80,32,17,1,0,-27,7,9.8,-20,-10.2,0.5,0.32,0.8888888888888888
2021,Utah Jazz,Kansas,Udoka Azubuike,213.36,122.46984,C,17,195,37,49,0.755,0,0,0.0,6,11,0.545,18,53,71,0,1,11,12,25,80,12,0,5,50,0,1,21.0,51,72.0,0.7551020408163265,,0.5454545454545454
2021,Detroit Pistons,Virginia,Braxton Key,203.2,102.0582,SF,11,197,33,72,0.458,6,21,0.286,7,13,0.538,13,37,50,11,10,11,11,26,79,39,15,6,-12,-27,1,22.2,-38,-15.8,0.4583333333333333,0.2857142857142857,0.5384615384615384
2021,Detroit Pistons,Virginia,Braxton Key,203.2,102.0582,SF,11,197,33,72,0.458,6,21,0.286,7,13,0.538,13,37,50,11,10,11,11,26,79,39,15,6,-12,-27,1,22.2,-38,-15.8,0.4583333333333333,0.2857142857142857,0.5384615384615384
2021,Detroit Pistons,Virginia,Braxton Key,203.2,102.0582,SF,11,197,33,72,0.458,6,21,0.286,7,13,0.538,13,37,50,11,10,11,11,26,79,39,15,6,-12,-27,1,22.2,-38,-15.8,0.4583333333333333,0.2857142857142857,0.5384615384615384
2021,Detroit Pistons,Virginia,Braxton Key,203.2,102.0582,SF,11,197,33,72,0.458,6,21,0.286,7,13,0.538,13,37,50,11,10,11,11,26,79,39,15,6,-12,-27,1,22.2,-38,-15.8,0.4583333333333333,0.2857142857142857,0.5384615384615384
2021,Detroit Pistons,Virginia,Braxton Key,203.2,102.0582,SF,11,197,33,72,0.458,6,21,0.286,7,13,0.538,13,37,50,11,10,11,11,26,79,39,15,6,-12,-27,1,22.2,-38,-15.8,0.4583333333333333,0.2857142857142857,0.5384615384615384
2021,Detroit Pistons,Virginia,Braxton Key,203.2,102.0582,SF,11,197,33,72,0.458,6,21,0.286,7,13,0.538,13,37,50,11,10,11,11,26,79,39,15,6,-12,-27,1,22.2,-38,-15.8,0.4583333333333333,0.2857142857142857,0.5384615384615384
2021,Detroit Pistons,Virginia,Braxton Key,203.2,102.0582,SF,11,197,33,72,0.458,6,21,0.286,7,13,0.538,13,37,50,11,10,11,11,26,79,39,15,6,-12,-27,1,22.2,-38,-15.8,0.4583333333333333,0.2857142857142857,0.5384615384615384
2021,Detroit Pistons,Virginia,Braxton Key,203.2,102.0582,SF,11,197,33,72,0.458,6,21,0.286,7,13,0.538,13,37,50,11,10,11,11,26,79,39,15,6,-12,-27,1,22.2,-38,-15.8,0.4583333333333333,0.2857142857142857,0.5384615384615384
2021,Detroit Pistons,Virginia,Braxton Key,203.2,102.0582,SF,11,197,33,72,0.458,6,21,0.286,7,13,0.538,13,37,50,11,10,11,11,26,79,39,15,6,-12,-27,1,22.2,-38,-15.8,0.4583333333333333,0.2857142857142857,0.5384615384615384
2021,Detroit Pistons,Virginia Tech,Justin Robinson,185.42,88.45044,PG,25,304,28,93,0.301,18,61,0.295,4,8,0.5,4,17,21,32,9,1,17,27,78,65,43,4,-74,-75,0,9.4,-149,-139.6,0.3010752688172043,0.29508196721311475,0.5
2021,Detroit Pistons,Virginia Tech,Justin Robinson,185.42,88.45044,PG,25,304,28,93,0.301,18,61,0.295,4,8,0.5,4,17,21,32,9,1,17,27,78,65,43,4,-74,-75,0,9.4,-149,-139.6,0.3010752688172043,0.29508196721311475,0.5
2021,Detroit Pistons,Virginia Tech,Justin Robinson,185.42,88.45044,PG,25,304,28,93,0.301,18,61,0.295,4,8,0.5,4,17,21,32,9,1,17,27,78,65,43,4,-74,-75,0,9.4,-149,-139.6,0.3010752688172043,0.29508196721311475,0.5
2021,Detroit Pistons,Virginia Tech,Justin Robinson,185.42,88.45044,PG,25,304,28,93,0.301,18,61,0.295,4,8,0.5,4,17,21,32,9,1,17,27,78,65,43,4,-74,-75,0,9.4,-149,-139.6,0.3010752688172043,0.29508196721311475,0.5
2021,Detroit Pistons,Virginia Tech,Justin Robinson,185.42,88.45044,PG,25,304,28,93,0.301,18,61,0.295,4,8,0.5,4,17,21,32,9,1,17,27,78,65,43,4,-74,-75,0,9.4,-149,-139.6,0.3010752688172043,0.29508196721311475,0.5
2021,Detroit Pistons,Virginia Tech,Justin Robinson,185.42,88.45044,PG,25,304,28,93,0.301,18,61,0.295,4,8,0.5,4,17,21,32,9,1,17,27,78,65,43,4,-74,-75,0,9.4,-149,-139.6,0.3010752688172043,0.29508196721311475,0.5
2021,Detroit Pistons,Virginia Tech,Justin Robinson,185.42,88.45044,PG,25,304,28,93,0.301,18,61,0.295,4,8,0.5,4,17,21,32,9,1,17,27,78,65,43,4,-74,-75,0,9.4,-149,-139.6,0.3010752688172043,0.29508196721311475,0.5
2021,Detroit Pistons,Virginia Tech,Justin Robinson,185.42,88.45044,PG,25,304,28,93,0.301,18,61,0.295,4,8,0.5,4,17,21,32,9,1,17,27,78,65,43,4,-74,-75,0,9.4,-149,-139.6,0.3010752688172043,0.29508196721311475,0.5
2021,Detroit Pistons,Virginia Tech,Justin Robinson,185.42,88.45044,PG,25,304,28,93,0.301,18,61,0.295,4,8,0.5,4,17,21,32,9,1,17,27,78,65,43,4,-74,-75,0,9.4,-149,-139.6,0.3010752688172043,0.29508196721311475,0.5
2021,Detroit Pistons,Virginia Tech,Justin Robinson,185.42,88.45044,PG,25,304,28,93,0.301,18,61,0.295,4,8,0.5,4,17,21,32,9,1,17,27,78,65,43,4,-74,-75,0,9.4,-149,-139.6,0.3010752688172043,0.29508196721311475,0.5
2021,Detroit Pistons,Virginia Tech,Justin Robinson,185.42,88.45044,PG,25,304,28,93,0.301,18,61,0.295,4,8,0.5,4,17,21,32,9,1,17,27,78,65,43,4,-74,-75,0,9.4,-149,-139.6,0.3010752688172043,0.29508196721311475,0.5
2021,Detroit Pistons,Virginia Tech,Justin Robinson,185.42,88.45044,PG,25,304,28,93,0.301,18,61,0.295,4,8,0.5,4,17,21,32,9,1,17,27,78,65,43,4,-74,-75,0,9.4,-149,-139.6,0.3010752688172043,0.29508196721311475,0.5
2021,Detroit Pistons,Virginia Tech,Justin Robinson,185.42,88.45044,PG,25,304,28,93,0.301,18,61,0.295,4,8,0.5,4,17,21,32,9,1,17,27,78,65,43,4,-74,-75,0,9.4,-149,-139.6,0.3010752688172043,0.29508196721311475,0.5
2021,Detroit Pistons,Virginia Tech,Justin Robinson,185.42,88.45044,PG,25,304,28,93,0.301,18,61,0.295,4,8,0.5,4,17,21,32,9,1,17,27,78,65,43,4,-74,-75,0,9.4,-149,-139.6,0.3010752688172043,0.29508196721311475,0.5
2021,Detroit Pistons,Virginia Tech,Justin Robinson,185.42,88.45044,PG,25,304,28,93,0.301,18,61,0.295,4,8,0.5,4,17,21,32,9,1,17,27,78,65,43,4,-74,-75,0,9.4,-149,-139.6,0.3010752688172043,0.29508196721311475,0.5
2021,Detroit Pistons,Virginia Tech,Justin Robinson,185.42,88.45044,PG,25,304,28,93,0.301,18,61,0.295,4,8,0.5,4,17,21,32,9,1,17,27,78,65,43,4,-74,-75,0,9.4,-149,-139.6,0.3010752688172043,0.29508196721311475,0.5
2021,Houston Rockets,,Daishen Nix,193.04,102.511792,SG,24,261,27,67,0.403,7,26,0.269,16,30,0.533,7,26,33,40,15,0,26,21,77,40,19,14,-26,-36,2,13.45,-60,-46.55,0.40298507462686567,0.2692307692307692,0.5333333333333333
2021,Miami Heat,Stanford,KZ Okpala,203.2,97.52228,PF,21,244,30,69,0.435,9,26,0.346,8,11,0.727,11,30,41,14,4,7,5,25,77,39,17,3,-18,-24,5,18.25,-37,-18.75,0.43478260869565216,0.34615384615384615,0.7272727272727273
2021,Minnesota Timberwolves,Georgetown,Greg Monroe,208.28,113.398,C,14,195,32,57,0.561,0,0,0.0,12,23,0.522,30,34,64,22,8,10,12,24,76,25,0,11,14,0,1,30.8,15,45.8,0.5614035087719298,,0.5217391304347826
2021,Minnesota Timberwolves,Georgetown,Greg Monroe,208.28,113.398,C,14,195,32,57,0.561,0,0,0.0,12,23,0.522,30,34,64,22,8,10,12,24,76,25,0,11,14,0,1,30.8,15,45.8,0.5614035087719298,,0.5217391304347826
2021,Minnesota Timberwolves,Georgetown,Greg Monroe,208.28,113.398,C,14,195,32,57,0.561,0,0,0.0,12,23,0.522,30,34,64,22,8,10,12,24,76,25,0,11,14,0,1,30.8,15,45.8,0.5614035087719298,,0.5217391304347826
2021,Minnesota Timberwolves,Georgetown,Greg Monroe,208.28,113.398,C,14,195,32,57,0.561,0,0,0.0,12,23,0.522,30,34,64,22,8,10,12,24,76,25,0,11,14,0,1,30.8,15,45.8,0.5614035087719298,,0.5217391304347826
2021,Minnesota Timberwolves,Georgetown,Greg Monroe,208.28,113.398,C,14,195,32,57,0.561,0,0,0.0,12,23,0.522,30,34,64,22,8,10,12,24,76,25,0,11,14,0,1,30.8,15,45.8,0.5614035087719298,,0.5217391304347826
2021,Minnesota Timberwolves,Georgetown,Greg Monroe,208.28,113.398,C,14,195,32,57,0.561,0,0,0.0,12,23,0.522,30,34,64,22,8,10,12,24,76,25,0,11,14,0,1,30.8,15,45.8,0.5614035087719298,,0.5217391304347826
2021,Minnesota Timberwolves,Georgetown,Greg Monroe,208.28,113.398,C,14,195,32,57,0.561,0,0,0.0,12,23,0.522,30,34,64,22,8,10,12,24,76,25,0,11,14,0,1,30.8,15,45.8,0.5614035087719298,,0.5217391304347826
2021,Minnesota Timberwolves,Georgetown,Greg Monroe,208.28,113.398,C,14,195,32,57,0.561,0,0,0.0,12,23,0.522,30,34,64,22,8,10,12,24,76,25,0,11,14,0,1,30.8,15,45.8,0.5614035087719298,,0.5217391304347826
2021,Minnesota Timberwolves,Georgetown,Greg Monroe,208.28,113.398,C,14,195,32,57,0.561,0,0,0.0,12,23,0.522,30,34,64,22,8,10,12,24,76,25,0,11,14,0,1,30.8,15,45.8,0.5614035087719298,,0.5217391304347826
2021,Minnesota Timberwolves,Georgetown,Greg Monroe,208.28,113.398,C,14,195,32,57,0.561,0,0,0.0,12,23,0.522,30,34,64,22,8,10,12,24,76,25,0,11,14,0,1,30.8,15,45.8,0.5614035087719298,,0.5217391304347826
2021,Minnesota Timberwolves,Georgetown,Greg Monroe,208.28,113.398,C,14,195,32,57,0.561,0,0,0.0,12,23,0.522,30,34,64,22,8,10,12,24,76,25,0,11,14,0,1,30.8,15,45.8,0.5614035087719298,,0.5217391304347826
2021,Minnesota Timberwolves,Georgetown,Greg Monroe,208.28,113.398,C,14,195,32,57,0.561,0,0,0.0,12,23,0.522,30,34,64,22,8,10,12,24,76,25,0,11,14,0,1,30.8,15,45.8,0.5614035087719298,,0.5217391304347826
2021,Minnesota Timberwolves,Georgetown,Greg Monroe,208.28,113.398,C,14,195,32,57,0.561,0,0,0.0,12,23,0.522,30,34,64,22,8,10,12,24,76,25,0,11,14,0,1,30.8,15,45.8,0.5614035087719298,,0.5217391304347826
2021,Minnesota Timberwolves,Georgetown,Greg Monroe,208.28,113.398,C,14,195,32,57,0.561,0,0,0.0,12,23,0.522,30,34,64,22,8,10,12,24,76,25,0,11,14,0,1,30.8,15,45.8,0.5614035087719298,,0.5217391304347826
2021,Minnesota Timberwolves,Georgetown,Greg Monroe,208.28,113.398,C,14,195,32,57,0.561,0,0,0.0,12,23,0.522,30,34,64,22,8,10,12,24,76,25,0,11,14,0,1,30.8,15,45.8,0.5614035087719298,,0.5217391304347826
2021,Minnesota Timberwolves,Georgetown,Greg Monroe,208.28,113.398,C,14,195,32,57,0.561,0,0,0.0,12,23,0.522,30,34,64,22,8,10,12,24,76,25,0,11,14,0,1,30.8,15,45.8,0.5614035087719298,,0.5217391304347826
2021,Minnesota Timberwolves,Georgetown,Greg Monroe,208.28,113.398,C,14,195,32,57,0.561,0,0,0.0,12,23,0.522,30,34,64,22,8,10,12,24,76,25,0,11,14,0,1,30.8,15,45.8,0.5614035087719298,,0.5217391304347826
2021,Minnesota Timberwolves,Georgetown,Greg Monroe,208.28,113.398,C,14,195,32,57,0.561,0,0,0.0,12,23,0.522,30,34,64,22,8,10,12,24,76,25,0,11,14,0,1,30.8,15,45.8,0.5614035087719298,,0.5217391304347826
2021,Minnesota Timberwolves,Georgetown,Greg Monroe,208.28,113.398,C,14,195,32,57,0.561,0,0,0.0,12,23,0.522,30,34,64,22,8,10,12,24,76,25,0,11,14,0,1,30.8,15,45.8,0.5614035087719298,,0.5217391304347826
2021,Minnesota Timberwolves,Georgetown,Greg Monroe,208.28,113.398,C,14,195,32,57,0.561,0,0,0.0,12,23,0.522,30,34,64,22,8,10,12,24,76,25,0,11,14,0,1,30.8,15,45.8,0.5614035087719298,,0.5217391304347826
2021,Minnesota Timberwolves,Georgetown,Greg Monroe,208.28,113.398,C,14,195,32,57,0.561,0,0,0.0,12,23,0.522,30,34,64,22,8,10,12,24,76,25,0,11,14,0,1,30.8,15,45.8,0.5614035087719298,,0.5217391304347826
2021,Minnesota Timberwolves,Georgetown,Greg Monroe,208.28,113.398,C,14,195,32,57,0.561,0,0,0.0,12,23,0.522,30,34,64,22,8,10,12,24,76,25,0,11,14,0,1,30.8,15,45.8,0.5614035087719298,,0.5217391304347826
2021,Minnesota Timberwolves,Georgetown,Greg Monroe,208.28,113.398,C,14,195,32,57,0.561,0,0,0.0,12,23,0.522,30,34,64,22,8,10,12,24,76,25,0,11,14,0,1,30.8,15,45.8,0.5614035087719298,,0.5217391304347826
2021,Minnesota Timberwolves,Georgetown,Greg Monroe,208.28,113.398,C,14,195,32,57,0.561,0,0,0.0,12,23,0.522,30,34,64,22,8,10,12,24,76,25,0,11,14,0,1,30.8,15,45.8,0.5614035087719298,,0.5217391304347826
